id,chat_time,platform,user_id,agent_id,conversation_id,intent_id,is_fallback,total_fallbacks,user_response,Sentiment,Code,combined
3407836,8/20/2020 17:18,Web,5f3ea56d177950.47886222,104,1380,60,1,1,Can i ask any question,positive,1,Can i ask any question
3660687,9/10/2020 16:07,Web,5f3ea5a09169c1.72050277,104,1380,46,0,0,I have been a loyal customer for over a year. This is the first issue ive had with your company. I submitted a ticket over a week ago about an order I placed on 8/20 that was supposedly delivered. I waited the requested 3-4 business days and have heard nothing in response. If no one has time to talk to be directly then the very least you can do is refund me the money for the order i never received.,negative,0,I have been a loyal customer for over a year. This is the first issue ive had with your company. I submitted a ticket over a week ago about an order I placed on 8/20 that was supposedly delivered. I waited the requested 3-4 business days and have heard nothing in response. If no one has time to talk to be directly then the very least you can do is refund me the money for the order i never received.
3407104,8/20/2020 16:43,Web,5f3ea6a6e1f875.62973706,104,1380,2246,0,0,How Many mg is right for me?,positive,1,How Many mg is right for me?
3672694,9/11/2020 16:03,Web,5f3ea8830f7c02.76530497,104,1380,2822,0,4,Please advise status of order 102272214,positive,1,"Please advise status of order 102272214, I submitted this question yesterday. I phone on Tuesday Sept 8"
3672728,9/11/2020 16:05,Web,5f3ea8830f7c02.76530497,104,1380,7,0,4,I submitted this question yesterday. I phone on Tuesday Sept 8,negative,0,I submitted this question yesterday. I phone on Tuesday Sept 8
3481803,8/26/2020 14:02,Web,5f3ea8dd35e6b0.04901759,445,8852,4046,0,0,capsules,positive,1,"capsules, 10mg cbd vegan"
3567917,9/2/2020 17:48,Web,5f3ea8dd35e6b0.04901759,445,-1,-1,0,2,10mg cbd vegan,positive,1,10mg cbd vegan
3757428,9/19/2020 16:14,Web,5f3ea90fbf8f10.76297505,104,1422,-1,0,0,Concerned that Calm no longer contains L-theanine,Negative,0,Concerned that Calm no longer contains L-theanine
3565179,9/2/2020 14:12,Web,5f3eaa2b8522f0.35212298,104,1380,2330,0,4,speak to a representative,negative,0,speak to a representative
3407445,8/20/2020 16:58,Web,5f3eab831def54.28834076,221,2844,60,1,2,what is the height of the rooms,positive,1,what is the height of the rooms
3407839,8/20/2020 17:18,Web,5f3eaf9e4dd4b9.76207896,463,9082,60,1,1,I need to cancel my order.,Negative,0,I need to cancel my order.
3407785,8/20/2020 17:16,Web,5f3eafb42d3362.39803692,104,1380,2750,0,0,I got an E-Mail says 70% off? I was planning of getting the 17% CBD Dropper for my Son,negative,0,I got an E-Mail says 70% off? I was planning of getting the 17% CBD Dropper for my Son
3419287,8/21/2020 15:30,Web,5f3eafff1a84b1.67139024,104,1380,2311,0,0,Discount code from email doesn't appear,negative,0,Discount code from email doesn't appear
3411491,8/20/2020 20:48,Web,5f3eb07d8af9f1.29428366,104,1422,-1,0,0,gonzo76yu@yahoo.com,positive,1,gonzo76yu@yahoo.com
3568526,9/2/2020 18:32,Web,5f3eb18c6f4f25.26078518,104,1380,2822,0,0,"I am wondering what happened toy order that was shipped--James M.. Dodson, 46 Mill Pond, North Andover, MA 01845-2903 I sent you an email today about it. Thanks",negative,0,"I am wondering what happened toy order that was shipped--James M.. Dodson, 46 Mill Pond, North Andover, MA 01845-2903 I sent you an email today about it. Thanks"
3653031,9/9/2020 21:14,Web,5f3eb2f62ad618.46249723,104,1380,3,0,0,Hi!,positive,1,Hi!
3408484,8/20/2020 17:47,Web,5f3eb624947af2.47079056,104,1380,2272,0,0,I am currently taking the 17mg extract. What is the difference with the 60 mg?,positive,1,I am currently taking the 17mg extract. What is the difference with the 60 mg?
3408632,8/20/2020 17:54,Web,5f3eb7614da713.26613608,104,1422,-1,0,0,I placed an order that was suppose to arrive on 8/18/2020 and it has not arrived yet. Can someone please check on that for me?,positive,1,I placed an order that was suppose to arrive on 8/18/2020 and it has not arrived yet. Can someone please check on that for me?
3511595,8/28/2020 19:00,Web,5f3ebcc9e5b545.15307682,104,1380,2311,0,0,Items in cart. With one item in cart saw place to add coupon not with 3,negative,0,Items in cart. With one item in cart saw place to add coupon not with 3
3409445,8/20/2020 18:38,Web,5f3ec16e515a41.15673220,104,1380,46,0,0,I have been diagnosed with rumathoid arthris I talked to my doctor yesterday and he told me to look up Charlotte's Web and Marys,positive,1,I have been diagnosed with rumathoid arthris I talked to my doctor yesterday and he told me to look up Charlotte's Web and Marys
3409499,8/20/2020 18:40,Web,5f3ec207b96088.56519389,104,1422,-1,0,0,cebarnwell@gmail.com,positive,1,cebarnwell@gmail.com
3419503,8/21/2020 15:44,Web,5f3ec36d530819.34492903,104,1380,2771,0,0,I am new to CBD products. I use your CBD Calm Gummies and I am looking to maybe expand. I am primarily looking to take them for anxiety.,positive,1,I am new to CBD products. I use your CBD Calm Gummies and I am looking to maybe expand. I am primarily looking to take them for anxiety.
3533134,8/30/2020 22:55,Web,5f3ec3b4022036.71735416,225,2852,3780,0,0,"If I purchase a i year membership today, when does it expire?",positive,1,"If I purchase a i year membership today, when does it expire?"
3409870,8/20/2020 19:02,Web,5f3ec472d6a4e5.10071748,225,2852,3730,0,0,im approved for diversion program how can i get online course,positive,1,im approved for diversion program how can i get online course
3409930,8/20/2020 19:07,Web,5f3ec8b5e290b7.40629296,238,3135,-1,0,0,Mrjonesjeff31465@gmail.com,positive,1,Mrjonesjeff31465@gmail.com
3544054,8/31/2020 21:58,Web,5f3ec8fa369529.78511205,104,1380,3,0,6,HELLO. ARE YOU FUCKING KIDDING ME. I WAS TOLD ID BE CONTACTED THE NEXT BUSINESS DAY. ISNT IT FUCKING MONDAY? 2 GOD DAMN WEEKS AGO I SPENT OVER $150 ON THIS PIECE OF SHIT COMPANY IT TOOK AN ENTIRE WEEK FOR SOMEONE TO CONTACT ME FOR A REFUND. ONLY I JUST GOT HALF OF IT BACK. I WANT THE OTHER $72 REFUNDED IMMEDIATELY. WHO THE FUCK IS WORKING FOR THIS SHITTY COMPANY? MENTALLY ILL TODDLERS? THIS IS YOUR LAST FUCKING WARNING BEFORE I TAKE LEGAL ACTION. GIVE ME MY FUCKING MONEY BACK IMMEDIATELY.,negative,0,"HELLO. ARE YOU FUCKING KIDDING ME. I WAS TOLD ID BE CONTACTED THE NEXT BUSINESS DAY. ISNT IT FUCKING MONDAY? 2 GOD DAMN WEEKS AGO I SPENT OVER $150 ON THIS PIECE OF SHIT COMPANY IT TOOK AN ENTIRE WEEK FOR SOMEONE TO CONTACT ME FOR A REFUND. ONLY I JUST GOT HALF OF IT BACK. I WANT THE OTHER $72 REFUNDED IMMEDIATELY. WHO THE FUCK IS WORKING FOR THIS SHITTY COMPANY? MENTALLY ILL TODDLERS? THIS IS YOUR LAST FUCKING WARNING BEFORE I TAKE LEGAL ACTION. GIVE ME MY FUCKING MONEY BACK IMMEDIATELY., IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS, IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS"
3531728,8/30/2020 20:15,Web,5f3ec8fa369529.78511205,104,1380,60,1,2,IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS,negative,0,"IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS, IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS"
3531728,8/30/2020 20:15,Web,5f3ec8fa369529.78511205,104,1380,60,1,2,IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS,negative,0,IM NOT BUYING YOUR PRODUCTS. I WANT MY FUCKING MONEY BACK. THIS IS THE ABSOLUTE WORSE EXPERIENCE IVE EVER HAD ORDERING SOMETHING ONLINE. GO FUCKING KILL YOURSELF I WANT MY FUCKING MONEY BACK CUNTS
3459843,8/24/2020 20:13,Web,5f3ed2f407d662.25427529,104,1380,3,0,0,Hi,positive,1,Hi
3478354,8/26/2020 2:16,Web,5f3ed6f8704109.02304883,104,1422,-1,0,0,tachtyes@yahoo.com,positive,1,tachtyes@yahoo.com
3410911,8/20/2020 20:11,Web,5f3ed8df99ef15.87105583,149,2109,3738,0,0,do you deliver to canada,positive,1,do you deliver to canada
3491414,8/27/2020 2:35,Web,5f3ede2fd153c3.13449632,104,1380,2436,0,0,Thank you.,positive,1,Thank you.
3411570,8/20/2020 20:51,Web,5f3ee0e743eea9.00209810,104,1380,60,1,3,but there is no code,negative,0,but there is no code
3411659,8/20/2020 20:57,Web,5f3ee2d97b7345.67201522,221,2844,3556,0,0,30052,positive,1,30052
3412361,8/20/2020 21:50,Web,5f3ee9120cb338.14928470,104,1380,2346,0,0,I have had the extra strength17 mg I think. It's been a while. At least I bought the 4 summer pack and that says 17 on it. We have bought the gummies for sleep too. I have arthritic knee pain and chronic neuropathy in my legs and feet. What should I try?..,positive,1,I have had the extra strength17 mg I think. It's been a while. At least I bought the 4 summer pack and that says 17 on it. We have bought the gummies for sleep too. I have arthritic knee pain and chronic neuropathy in my legs and feet. What should I try?..
3421863,8/21/2020 18:22,Web,5f3eee22723979.99099451,104,1380,2313,0,0,Where are your ingredients listed on each product? I cant find any list of ingredients on your site,positive,1,Where are your ingredients listed on each product? I cant find any list of ingredients on your site
3628875,9/7/2020 21:00,Web,5f3eeee8578c80.35874772,104,1380,2330,0,0,is there a human there?,negative,0,is there a human there?
3641485,9/8/2020 22:05,Web,5f3ef074925868.91034293,104,1380,2436,0,0,Ok,positive,1,Ok
3414897,8/21/2020 1:48,Web,5f3ef21b06aae0.18390102,445,8852,4044,0,0,tincture,positive,1,tincture
3412706,8/20/2020 22:14,Web,5f3ef27db1b8f8.52276133,104,1380,2261,0,0,A while ago I bought your extra strength hemp oil extract with 23 mg/serving. Did you discontinue that product?,positive,1,A while ago I bought your extra strength hemp oil extract with 23 mg/serving. Did you discontinue that product?
3412584,8/20/2020 22:04,Web,5f3ef305673804.51400690,217,4343,-1,0,0,719 247 0782,positive,1,719 247 0782
3412842,8/20/2020 22:24,Web,5f3ef4d335af16.69494847,104,1380,60,1,2,I'm trying to order but I'm not finding that option!,negative,0,I'm trying to order but I'm not finding that option!
3459178,8/24/2020 19:34,Web,5f3ef6007a2e79.30065077,104,1380,2311,0,0,I am already a customer. This discount is good for today only. I recieved the code via my email.,negative,0,"I am already a customer. This discount is good for today only. I recieved the code via my email., I am already a customer. This discount is good for today only. I recieved the code via my email., Pat Anthony"
3459178,8/24/2020 19:34,Web,5f3ef6007a2e79.30065077,104,1380,2311,0,0,I am already a customer. This discount is good for today only. I recieved the code via my email.,positive,1,"I am already a customer. This discount is good for today only. I recieved the code via my email., Pat Anthony"
3459156,8/24/2020 19:32,Web,5f3ef6007a2e79.30065077,104,9470,-1,0,0,Pat Anthony,positive,1,Pat Anthony
3426058,8/22/2020 1:14,Web,5f3ef92d2275c3.23733890,104,1422,-1,0,0,Rfrsamaon@yahoo.com,positive,1,Rfrsamaon@yahoo.com
3423810,8/21/2020 21:12,Web,5f3ef96447c813.27358198,104,1380,60,1,1,unable to place order,negative,0,unable to place order
3413097,8/20/2020 22:51,Web,5f3efd48066f34.29963575,104,1422,-1,0,0,765-714-8043,positive,1,765-714-8043
3413075,8/20/2020 22:50,Web,5f3efddf98a6f3.49721108,104,1380,46,0,0,i need to remove something from my automatic order can you help me with that-,negative,0,i need to remove something from my automatic order can you help me with that-
3694295,9/14/2020 0:18,Web,5f3f02b0b00994.06617526,104,1380,60,1,5,Really?,positive,1,Really?
3414947,8/21/2020 1:51,Web,5f3f03378ca8c4.35044548,104,1380,3,0,0,Hi i just placed an order and it appears to have gone through twice. Can you cancel the latest order 102221161,negative,0,Hi i just placed an order and it appears to have gone through twice. Can you cancel the latest order 102221161
3488098,8/26/2020 21:05,Web,5f3f0560779a03.09028948,104,1380,60,1,2,Why has my order not been shipped?,negative,0,Why has my order not been shipped?
3454285,8/24/2020 15:17,Web,5f3f0a369d4e90.73580073,104,1380,60,1,1,hola,positive,1,hola
3683267,9/12/2020 17:35,Web,5f3f0c0d9ec4a8.87334409,19,142,1498,0,0,I have questions about the Refurbished apprentice Program,positive,1,I have questions about the Refurbished apprentice Program
3413870,8/21/2020 0:00,Web,5f3f0d5ae3ed03.96676228,104,1380,46,0,0,What,positive,1,What
3413942,8/21/2020 0:09,Web,5f3f0f97e83487.59674662,238,3090,3672,0,2,Human,positive,1,Human
3421387,8/21/2020 17:44,Web,5f3f13e395cf84.69445391,104,1380,60,1,4,I'm on hold for a while now,negative,0,I'm on hold for a while now
3414258,8/21/2020 0:37,Web,5f3f170b4aec94.60265800,104,1380,2334,0,0,do you need vegetable oil?,positive,1,do you need vegetable oil?
3613006,9/6/2020 12:56,Web,5f3f1db89df125.31935642,104,1380,2272,0,0,what's the difference in strength between 17 mg and 60 mg,positive,1,what's the difference in strength between 17 mg and 60 mg
3474865,8/25/2020 21:12,Web,5f3f294a81d915.84287908,104,1380,2822,0,0,I'd like an update on order #102221239,positive,1,I'd like an update on order #102221239
3419397,8/21/2020 15:38,Web,5f3f2c2f284465.91091443,104,1380,60,1,1,Got it,positive,1,Got it
3415704,8/21/2020 3:16,Web,5f3f3bbc4960d9.37300609,104,1380,2436,0,0,Thanks,positive,1,Thanks
3444419,8/23/2020 18:55,Web,5f3f4c9a73d0a0.72050981,149,2127,-1,0,0,Phorne101@aol.com,positive,1,Phorne101@aol.com
3416687,8/21/2020 6:25,Web,5f3f509ce064b7.82916122,5,26,96,0,0,NO,negative,0,"NO, BONJOUR, HELLO HECTOR, OLLIVIYA, OK THEN SING, PLEASURE, SING THE SONG FADED"
3416702,8/21/2020 6:26,Web,5f3f509ce064b7.82916122,5,32,3,0,0,BONJOUR,positive,1,"BONJOUR, HELLO HECTOR, OLLIVIYA, OK THEN SING, PLEASURE, SING THE SONG FADED"
3416704,8/21/2020 6:27,Web,5f3f509ce064b7.82916122,5,32,79,0,0,HELLO HECTOR,positive,1,"HELLO HECTOR, OLLIVIYA, OK THEN SING, PLEASURE, SING THE SONG FADED"
3416706,8/21/2020 6:27,Web,5f3f509ce064b7.82916122,5,50,100,0,0,OLLIVIYA,positive,1,"OLLIVIYA, OK THEN SING, PLEASURE, SING THE SONG FADED"
3416716,8/21/2020 6:28,Web,5f3f509ce064b7.82916122,5,26,405,0,0,OK THEN SING,positive,1,"OK THEN SING, PLEASURE, SING THE SONG FADED"
3416709,8/21/2020 6:27,Web,5f3f509ce064b7.82916122,5,32,295,0,0,PLEASURE,positive,1,"PLEASURE, SING THE SONG FADED"
3416724,8/21/2020 6:28,Web,5f3f509ce064b7.82916122,5,32,1423,0,2,SING THE SONG FADED,positive,1,SING THE SONG FADED
3416290,8/21/2020 4:42,Web,5f3f50be711a44.32754223,5,32,3,0,0,Hello,positive,1,"Hello, Tell me a ajoke"
3427258,8/22/2020 4:07,Web,5f3f50be711a44.32754223,5,32,3735,0,0,Tell me a ajoke,positive,1,Tell me a ajoke
3416346,8/21/2020 4:50,Web,5f3f51775fcfe8.37930581,5,32,1495,0,0,what are you i am here for asking q,positive,1,what are you i am here for asking q
3416393,8/21/2020 5:00,Web,5f3f54b0ea9091.44065466,5,32,2585,0,0,what can you do,positive,1,"what can you do, how are you"
3416386,8/21/2020 5:00,Web,5f3f54b0ea9091.44065466,5,32,3032,0,0,how are you,positive,1,how are you
3473681,8/25/2020 19:40,Web,5f3f5560da4ac9.16522174,104,1380,2346,0,0,I placed an order on the 20th with 2 day shipping and it hasn't arrived and doesn't even look processed. CBD Gummies: Sleep 60ct Delivery One Time hemp-gummy-sleep\t $44.99 Ordered2 $89.98 Subtotal\t$89.98 Shipping & Handling\t$15.99 Tax\t$8.54 GRAND TOTAL\t$114.51,negative,0,I placed an order on the 20th with 2 day shipping and it hasn't arrived and doesn't even look processed. CBD Gummies: Sleep 60ct Delivery One Time hemp-gummy-sleep\t $44.99 Ordered2 $89.98 Subtotal\t$89.98 Shipping & Handling\t$15.99 Tax\t$8.54 GRAND TOTAL\t$114.51
3510576,8/28/2020 17:54,Web,5f3f5b260e6958.91841372,104,1380,3963,0,2,where is my order? 1800845316,negative,0,"where is my order? 1800845316, where is my order? 1800845316"
3510568,8/28/2020 17:54,Web,5f3f5b260e6958.91841372,104,1380,3963,0,2,where is my order? 1800845316,negative,0,where is my order? 1800845316
3416803,8/21/2020 6:56,Web,5f3f6cb51c5178.30237182,104,1422,-1,0,0,Iris,positive,1,"Iris, You keep saying that's but you don't answer"
3749233,9/18/2020 18:52,Web,5f3f6cb51c5178.30237182,104,1380,60,1,3,You keep saying that's but you don't answer,negative,0,You keep saying that's but you don't answer
3416864,8/21/2020 7:02,Web,5f3f711167c206.05579612,5,26,60,1,1,Quit,negative,0,Quit
3454197,8/24/2020 15:13,Web,5f3fbf9ad1f615.55965561,104,1380,2822,0,0,"I placed an order on the 21st, and have not received any kind of confirmation on the order.",negative,0,"I placed an order on the 21st, and have not received any kind of confirmation on the order."
3418468,8/21/2020 14:02,Web,5f3fd2e6e77429.62078103,104,1380,2272,0,0,I'm trying to redeem my $30 rewards and order a bottle of 7mg 100ml not having much luck,negative,0,I'm trying to redeem my $30 rewards and order a bottle of 7mg 100ml not having much luck
3419038,8/21/2020 15:14,Web,5f3fe397e76159.70847321,104,1380,2338,0,0,Can i use promo code flower40 for item in my cart?,positive,1,Can i use promo code flower40 for item in my cart?
3420606,8/21/2020 16:55,Web,5f3fe5d3b1d3d0.45291724,104,1380,46,0,0,What?,negative,0,What?
3486375,8/26/2020 19:15,Web,5f3fe96ca13274.58420327,104,1380,2436,0,0,Thank you,Positive,1,Thank you
3419659,8/21/2020 15:54,Web,5f3fed54e26b76.69370828,104,1380,46,0,0,Having trouble applying my rewards- left a vm yesterday- still not able to process my order. Help please,negative,0,Having trouble applying my rewards- left a vm yesterday- still not able to process my order. Help please
3419812,8/21/2020 16:04,Web,5f3fedbb123476.03816108,104,1380,60,1,1,Shoping cart isn't working,Negative,0,Shoping cart isn't working
3419951,8/21/2020 16:10,Web,5f3ff1eeb949f3.68641802,17,105,4,0,0,NOTEBOOKS,positive,1,NOTEBOOKS
3421106,8/21/2020 17:26,Web,5f400359dd2598.97669380,149,2109,3940,0,0,4.20E+29,positive,1,4.20E+29
3421285,8/21/2020 17:36,Web,5f4005d36ad5d2.42537998,104,1380,2334,0,0,Can this be used in combination with oil,positive,1,Can this be used in combination with oil
3421728,8/21/2020 18:11,Web,5f400b099dcf50.09337257,104,1380,2291,0,0,I need to change how often I receive a shipme,positive,1,I need to change how often I receive a shipme
3422137,8/21/2020 18:39,Web,5f400f0508fae4.62451554,104,1380,46,0,0,Help with order placed,positive,1,Help with order placed
3421889,8/21/2020 18:23,Web,5f400f27dd9061.22630041,104,1380,2304,0,0,Thank you. Please do not forget and I forgot to mention that I have a medical prescription to purchase CBD oil as well as THC but from Australian source. I look forward to hearing from you. You have more veriaty than what's available in Australia.,positive,1,Thank you. Please do not forget and I forgot to mention that I have a medical prescription to purchase CBD oil as well as THC but from Australian source. I look forward to hearing from you. You have more veriaty than what's available in Australia.
3422078,8/21/2020 18:34,Web,5f40120515c954.51926834,104,1380,2443,0,0,Is this legal in the UK,positive,1,Is this legal in the UK
3422161,8/21/2020 18:40,Web,5f4014f4119505.72811176,104,1380,2334,0,0,Is the cbd oil from the cannibis sativa plant/,positive,1,Is the cbd oil from the cannibis sativa plant/
3422394,8/21/2020 19:03,Web,5f401a02e5b954.13156580,104,1380,2272,0,2,Is your product Full Spectrum,positive,1,Is your product Full Spectrum
3608424,9/5/2020 20:58,Web,5f40213e35d7c4.63745114,104,1380,2440,0,0,Where do I enter my discount code?,positive,1,Where do I enter my discount code?
3424135,8/21/2020 21:41,Web,5f4024518fdb14.48251936,104,1422,-1,0,0,Natasha Sisk,positive,1,"Natasha Sisk, 5409313647"
3728720,9/16/2020 21:29,Web,5f4024518fdb14.48251936,104,1422,-1,0,2,5409313647,positive,1,5409313647
3422894,8/21/2020 19:57,Web,5f4026eb497b62.33016280,104,1422,-1,0,0,Ashley,positive,1,Ashley
3423026,8/21/2020 20:08,Web,5f402743252b99.25975757,104,1380,60,1,1,mexico,positive,1,mexico
3423022,8/21/2020 20:08,Web,5f40275537ade6.30196920,104,1380,60,1,1,There is no shpping method ?,negative,0,There is no shpping method ?
3423081,8/21/2020 20:11,Web,5f40287ae796a6.00821023,225,2852,60,1,6,Junk Mail,negative,0,"Junk Mail, Hello?"
3423089,8/21/2020 20:11,Web,5f40287ae796a6.00821023,225,2852,3,0,6,Hello?,negative,0,Hello?
3539137,8/31/2020 16:11,Web,5f402b71281df1.86491755,206,2671,-1,0,0,Jude 410.493.1229. Can not get Bogo50 coupon to work,Negative,0,Jude 410.493.1229. Can not get Bogo50 coupon to work
3701605,9/14/2020 18:18,Web,5f402e5918fc35.49688112,104,1380,2822,0,0,Has order number 102230359 shipped yet? The order was placed on 8/22,positive,1,Has order number 102230359 shipped yet? The order was placed on 8/22
3423585,8/21/2020 20:54,Web,5f4030f8195759.34670377,104,9470,-1,0,0,geribrigham@gmail.com,positive,1,geribrigham@gmail.com
3423437,8/21/2020 20:41,Web,5f403110286811.62705844,225,2852,3438,0,0,new card,positive,1,new card
3423750,8/21/2020 21:09,Web,5f40367a698b69.81929611,104,1380,60,1,3,oh - i see,positive,1,"oh - i see, thank you"
3423755,8/21/2020 21:09,Web,5f40367a698b69.81929611,104,1380,2436,0,4,thank you,positive,1,thank you
3424269,8/21/2020 21:57,Web,5f4042b921b9f8.98722177,104,1380,2436,0,0,ok thanks,positive,1,ok thanks
3424343,8/21/2020 22:02,Web,5f4042ce1c4468.79599516,104,1380,46,0,0,Not so very helpful,negative,0,Not so very helpful
3661881,9/10/2020 17:33,Web,5f404c39552b49.99716928,104,1422,-1,0,0,I was wondering if my order has shipped yet. Tracking number #9274890990141500167347,positive,1,"I was wondering if my order has shipped yet. Tracking number #9274890990141500167347, Have you found out any information on my order? USPS shows it's not been shipped yet."
3715898,9/15/2020 19:38,Web,5f404c39552b49.99716928,104,1380,60,1,2,Have you found out any information on my order? USPS shows it's not been shipped yet.,negative,0,Have you found out any information on my order? USPS shows it's not been shipped yet.
3424749,8/21/2020 22:42,Web,5f404ccda56c74.52089879,104,1380,3,0,0,Hello I have a question in regard the items that are in sale with 70% off,positive,1,Hello I have a question in regard the items that are in sale with 70% off
3425104,8/21/2020 23:17,Web,5f405513cd40b3.07688111,17,105,1453,0,0,Can I please text to a human?,negative,0,Can I please text to a human?
3426411,8/22/2020 1:58,Web,5f40649ff0ac27.82564010,19,142,1349,0,0,When will the next sale be?,positive,1,When will the next sale be?
3458390,8/24/2020 18:48,Web,5f4074f0bebd26.77106724,104,1380,2771,0,0,Canine Calm Bundle - the system does not allow me to add this to my cart? Why?,negative,0,Canine Calm Bundle - the system does not allow me to add this to my cart? Why?
3426282,8/22/2020 1:42,Web,5f4077c0f26e92.62109037,104,1422,-1,0,0,404-585-1133,positive,1,404-585-1133
3542420,8/31/2020 19:55,Web,5f4086264ba3a9.85390542,104,1422,-1,0,0,kathyferrara@hotmail.com,positive,1,kathyferrara@hotmail.com
3427314,8/22/2020 4:14,Web,5f40980e65cbf3.21504842,104,1380,60,1,2,Add this Oder to my automatic shipment,positive,1,Add this Oder to my automatic shipment
3427506,8/22/2020 4:59,Web,5f40a0d4770e02.10965505,104,1380,2771,0,0,"My sons have ADHD, ADD, ODD, and one is ASD. We have found that 10mg twice a day does the trick with helping calm the body and mind. Their Dr had recommended we try CBD. The tincture we tried does not work as well as the gummies we tried (none CW brand). I want to give my kids CBD, but with little to no THC.... what would your company recommend?",positive,1,"My sons have ADHD, ADD, ODD, and one is ASD. We have found that 10mg twice a day does the trick with helping calm the body and mind. Their Dr had recommended we try CBD. The tincture we tried does not work as well as the gummies we tried (none CW brand). I want to give my kids CBD, but with little to no THC.... what would your company recommend?"
3427556,8/22/2020 5:11,Web,5f40a8c88e1440.81804250,104,1380,60,1,1,0Kr lo,positive,1,0Kr lo
3562676,9/2/2020 4:33,Web,5f40bdd65172c2.54982905,104,1422,-1,0,0,323-308-8204,positive,1,323-308-8204
3428030,8/22/2020 7:17,Web,5f40c6004afb91.08507805,19,288,60,1,2,how to supply in india,positive,1,how to supply in india
3428092,8/22/2020 7:38,Web,5f40ca4c9345b7.28563305,238,3090,3533,0,0,What type of payments do you accept,positive,1,What type of payments do you accept
3459425,8/24/2020 19:49,Web,5f40e82c2f9460.84277950,19,142,1349,0,0,Promo,positive,1,Promo
3429371,8/22/2020 13:22,Web,5f410820bd7604.16613705,104,1380,60,1,1,ugggh,negative,0,ugggh
3429207,8/22/2020 13:00,Web,5f4110e5919aa9.34654507,104,1422,-1,0,2,I would prefer email,positive,1,"I would prefer email, I am looking for something that helps with anxiety and sleep difficulties., I signed up to receive emails quite some time ago but never used the discount. Since I am already shown as being signed up for emails I can't get the sign up discount. Is it possible to still get this since I never used it?"
3429091,8/22/2020 12:37,Web,5f4110e5919aa9.34654507,104,1380,2346,0,0,I am looking for something that helps with anxiety and sleep difficulties.,positive,1,"I am looking for something that helps with anxiety and sleep difficulties., I signed up to receive emails quite some time ago but never used the discount. Since I am already shown as being signed up for emails I can't get the sign up discount. Is it possible to still get this since I never used it?"
3429171,8/22/2020 12:57,Web,5f4110e5919aa9.34654507,104,1380,2311,0,0,I signed up to receive emails quite some time ago but never used the discount. Since I am already shown as being signed up for emails I can't get the sign up discount. Is it possible to still get this since I never used it?,negative,0,I signed up to receive emails quite some time ago but never used the discount. Since I am already shown as being signed up for emails I can't get the sign up discount. Is it possible to still get this since I never used it?
3429192,8/22/2020 12:59,Web,5f41143406be48.68190607,104,1422,-1,0,0,"looking for a gummy, drop, or oil to help with metabolism, etc",positive,1,"looking for a gummy, drop, or oil to help with metabolism, etc"
3543094,8/31/2020 20:43,Web,5f412708b81d34.57045736,104,1380,3963,0,0,where is my order,negative,0,where is my order
3439866,8/23/2020 12:11,Web,5f413c7d3eb229.30216675,225,2852,3780,0,4,cost of each membership,positive,1,cost of each membership
3546618,9/1/2020 1:42,Web,5f4142078ca8d7.25909657,104,1422,-1,0,2,Where is my order,positive,1,Where is my order
3519680,8/29/2020 15:11,Web,5f41423f3f51e3.82243017,104,1422,-1,0,0,Jlcap09@yahoo.com,positive,1,Jlcap09@yahoo.com
3431940,8/22/2020 18:06,Web,5f41599278abf5.21492980,104,1380,2246,0,4,I did - I'm ready topurchase,Positive,1,"I did - I'm ready topurchase, Why can't I make a purchase - my browser will not proceed"
3431934,8/22/2020 18:06,Web,5f41599278abf5.21492980,104,1380,2246,0,4,Why can't I make a purchase - my browser will not proceed,negative,0,Why can't I make a purchase - my browser will not proceed
3432172,8/22/2020 18:36,Web,5f416207e84641.05967439,104,1380,60,1,2,of course...,negative,0,of course...
